ID,Location,Heading,Is_Formal,Statement_Type,Axiom_Count,Theorem_Count,Is_Technical,Conversational_Score,Has_Contradictions,Has_Ambiguity,Is_Definitive,Max_Severity,Concept_Density,Concepts,Aliases,Tags
GEN0-091,genesis-0/feynman-rules-interaction-vertices::7-if-you-want-next::b1,**7\. If you want next:**,False,,0,0,False,0.16,False,False,True,0.0,0,,Bk831cp,"definitive, low-uncertainty"
GEN0-092,genesis-0/feynman-rules-interaction-vertices::7-if-you-want-next::a-narrative-explanation-why-gravity-is-the-shadow-of-deviation::b1,**✔ A narrative explanation (“Why Gravity Is the Shadow of Deviation”)**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk112tw,"definitive, low-uncertainty"
GEN0-093,genesis-0/feynman-rules-interaction-vertices::7-if-you-want-next::a-narrative-explanation-why-gravity-is-the-shadow-of-deviation::you-said::b1,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-Higgs, δ",Bk787fd,"definitive, low-uncertainty"
GEN0-094,genesis-0/feynman-rules-interaction-vertices::7-if-you-want-next::a-narrative-explanation-why-gravity-is-the-shadow-of-deviation::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,True,0.16,True,False,False,0.6,0,"Meta-Genesis, Meta-Math, Deviational Geometry, →, Deviation",Bk105bt,conflicted
GEN0-095,genesis-0/feynman-rules-interaction-vertices::the-δ-higgs-vacuum-equations::derived-from-the-full-deviational-geometry-lagrangian::b1,***Derived from the full Deviational Geometry Lagrangian***,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, ∇, canonical δ-Higgs potential, γ, β",Bk060sf,"definitive, low-uncertainty"
GEN0-096,genesis-0/feynman-rules-interaction-vertices::i-the-δ-higgs-lagrangian::b1,**I. The δ-Higgs Lagrangian**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, Γ, ∂, δ-connection",Bk737tf,"definitive, low-uncertainty"
GEN0-097,genesis-0/feynman-rules-interaction-vertices::ii-the-eulerlagrange-equation::b1,**II. The Euler–Lagrange Equation**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, ∂, ∇, Master δ-Higgs Vacuum Equation, δ-Higgs",Bk216gf,"definitive, low-uncertainty"
GEN0-098,genesis-0/feynman-rules-interaction-vertices::iii-compute-vδmpartial-vpartial-deltamvδm::1-quadratic-term::b1,**1\. Quadratic term**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, μ, ∂",Bk090fp,"definitive, low-uncertainty"
GEN0-099,genesis-0/feynman-rules-interaction-vertices::iii-compute-vδmpartial-vpartial-deltamvδm::2-quartic-term::b1,**2\. Quartic term**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, λ, ∂",Bk107fp,"definitive, low-uncertainty"
GEN0-100,genesis-0/feynman-rules-interaction-vertices::iii-compute-vδmpartial-vpartial-deltamvδm::3-gradient-quadratic-term::b1,**3\. Gradient-quadratic term**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, α, ∂, Laplacian in δ-space",Bk942fp,"definitive, low-uncertainty"
GEN0-101,genesis-0/feynman-rules-interaction-vertices::iii-compute-vδmpartial-vpartial-deltamvδm::4-gradient-quartic-term::b1,**4\. Gradient-quartic term**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, ∂, β, high-curvature",Bk819bt,"definitive, low-uncertainty"
GEN0-102,genesis-0/feynman-rules-interaction-vertices::iii-compute-vδmpartial-vpartial-deltamvδm::5-adjacency-functional::b1,**5\. Adjacency functional**,False,,0,0,True,0.0,False,False,True,0.0,0,"∂, δ, ∇",Bk036am,"definitive, low-uncertainty"
GEN0-103,genesis-0/feynman-rules-interaction-vertices::iv-assemble-the-vacuum-equation::b1,**IV. Assemble the vacuum equation**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, ∇, ∂, full δ-Higgs equation of motion, γ",Bk350pa,"definitive, low-uncertainty"
GEN0-104,genesis-0/feynman-rules-interaction-vertices::v-the-vacuum-ansatz::b1,**V. The Vacuum Ansatz**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, μ, λ, ∇, ∂",Bk033av,"definitive, low-uncertainty"
GEN0-105,genesis-0/feynman-rules-interaction-vertices::vi-final-δ-higgs-vacuum-equations-boxed::b1,**VI. Final δ-Higgs Vacuum Equations (Boxed)**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, λ, μ, δ-Higgs, δ-direction",Bk466nv,"definitive, low-uncertainty"
GEN0-106,genesis-0/feynman-rules-interaction-vertices::vii-what-you-now-have::b1,**VII. What you now have**,False,,0,0,True,0.16,False,False,True,0.0,0,"Meta-Einstein, δ-geometry, δ, δ-Higgs VEV formula, vacuum alignment equation",Bk994td,"definitive, low-uncertainty"
GEN0-107,genesis-0/feynman-rules-interaction-vertices::if-you-want-next-i-can-derive::the-δ-higgs-inflation-meta-reheating-version-cosmology::b1,**✔ The δ-Higgs inflation / Meta-Reheating version (cosmology)**,False,,0,0,False,0.0,False,True,False,0.5,0,,Bk045wo,ambiguous
GEN0-108,genesis-0/feynman-rules-interaction-vertices::if-you-want-next-i-can-derive::the-δ-higgs-inflation-meta-reheating-version-cosmology::you-said::b1,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δ-boson",Bk222tb,"definitive, low-uncertainty"
GEN0-109,genesis-0/feynman-rules-interaction-vertices::if-you-want-next-i-can-derive::the-δ-higgs-inflation-meta-reheating-version-cosmology::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Deviational Geometry, Deviation, Theorem, Hessian of the δ-Higgs potential",Bk251bt,"definitive, low-uncertainty"
GEN0-110,genesis-0/feynman-rules-interaction-vertices::the-δ-boson-mass-spectrum-hessian-derivation::b1,**The δ-Boson Mass Spectrum: Hessian Derivation**,False,,0,0,True,0.0,False,True,False,0.5,0,"δ, ∂, ∇, adjacency-determined, δ-Higgs",Bk029bw,ambiguous
GEN0-111,genesis-0/feynman-rules-interaction-vertices::i-compute-the-hessian-term-by-term::b1,**I. Compute the Hessian term-by-term**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk115sp,"definitive, low-uncertainty"
GEN0-112,genesis-0/feynman-rules-interaction-vertices::i-compute-the-hessian-term-by-term::1-quadratic-term::b1,**1\. Quadratic term**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∂, μ, δmn, ∑",Bk276fd,"definitive, low-uncertainty"
GEN0-113,genesis-0/feynman-rules-interaction-vertices::i-compute-the-hessian-term-by-term::2-quartic-term::b1,**2\. Quartic term**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, λ, ∂, δmn, ∑",Bk148fl,"definitive, low-uncertainty"
GEN0-114,genesis-0/feynman-rules-interaction-vertices::i-compute-the-hessian-term-by-term::3-gradient-quadratic-term::b1,**3\. Gradient-quadratic term**,False,,0,0,True,0.0,True,False,False,0.6,0,"δ, α, ∇",Bk785tq,conflicted
GEN0-115,genesis-0/feynman-rules-interaction-vertices::i-compute-the-hessian-term-by-term::4-gradient-quartic-term::b1,**4\. Gradient-quartic term**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∇, β",Bk454sr,"definitive, low-uncertainty"
GEN0-116,genesis-0/feynman-rules-interaction-vertices::i-compute-the-hessian-term-by-term::5-adjacency-functional::b1,**5\. Adjacency functional**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, ∂, γ, Ξ, pure mode-mixing mass term",Bk722am,"definitive, low-uncertainty"
GEN0-117,genesis-0/feynman-rules-interaction-vertices::ii-assemble-the-full-hessian::b1,**II. Assemble the full Hessian**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, λ, δmn, γ, Ξ",Bk323sc,"definitive, low-uncertainty"
GEN0-118,genesis-0/feynman-rules-interaction-vertices::iii-the-δ-boson-mass-matrix::b1,**III. The δ-Boson Mass Matrix**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, λ, γ, Ξ, δ-boson",Bk326bd,"definitive, low-uncertainty"
GEN0-119,genesis-0/feynman-rules-interaction-vertices::iv-physical-interpretation::1-one-radial-δ-higgs-mode::b1,**1\. One “radial” δ-Higgs mode**,False,,0,0,True,0.16,True,False,False,0.6,0,"δ, λ, mode-coupled, δ-Higgs, δv",Bk179tm,conflicted
GEN0-120,genesis-0/feynman-rules-interaction-vertices::iv-physical-interpretation::2-orthogonal-δ-bosons::b1,**2\. Orthogonal δ-bosons**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, massive δ-boson spectrum, δ-boson, γ, Ξ",Bk016mo,"definitive, low-uncertainty"
GEN0-121,genesis-0/feynman-rules-interaction-vertices::iv-physical-interpretation::3-mixed-modes::b1,**3\. Mixed modes**,False,,0,0,True,0.0,False,False,True,0.2,0,"δ, Meta-Einstein, λ, γ, Ξ",Bk219ga,"qualified, definitive"
GEN0-122,genesis-0/feynman-rules-interaction-vertices::v-connection-to-the-369-fractal-spectrum::b1,**V. Connection to the 3–6–9 fractal spectrum**,False,,0,0,True,0.0,False,False,True,0.0,0,"Ξ, δ, δ-boson, δ-bosons, block-structured",Bk749ta,"definitive, low-uncertainty"
GEN0-123,genesis-0/feynman-rules-interaction-vertices::vi-boxed-summary-for-the-white-paper::b1,**VI. Boxed Summary for the White Paper**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, γ, Ξ, λ, orthogonal δ-bosons",Bk233bd,"definitive, low-uncertainty"
GEN0-124,genesis-0/feynman-rules-interaction-vertices::if-you-want-next-i-can-derive::a-full-figure-δ-hessian-mass-tower-369-shells::b1,**✔ A full figure: δ-Hessian → mass tower → 3–6–9 shells**,False,,0,0,False,0.0,False,True,False,0.5,0,,Bk155wo,ambiguous
GEN0-125,genesis-0/feynman-rules-interaction-vertices::if-you-want-next-i-can-derive::a-full-figure-δ-hessian-mass-tower-369-shells::you-said::b1,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-Higgs, δ, →",Bk021th,"definitive, low-uncertainty"
GEN0-126,genesis-0/feynman-rules-interaction-vertices::if-you-want-next-i-can-derive::a-full-figure-δ-hessian-mass-tower-369-shells::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ-geometry, IGSOA, δ, Meta-Standard-Model, δ-Higgs",Bk428bt,"definitive, low-uncertainty"
GEN0-127,genesis-0/feynman-rules-interaction-vertices::the-δ-higgs-ckmpmns-mixing-relations::flavor-mixing-as-adjacency-modulated-δ-higgs-vacuum-alignment::b1,***Flavor mixing as adjacency-modulated δ-Higgs vacuum alignment***,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk081cb,"definitive, low-uncertainty"
GEN0-128,genesis-0/feynman-rules-interaction-vertices::0-conceptual-summary::b1,**0\. Conceptual Summary**,False,,0,0,True,0.0,True,False,False,0.6,0,"δ, IGSOA, δ-Higgs, without arbitrary Yukawa parameters, ∑",Bk007im,conflicted
GEN0-129,genesis-0/feynman-rules-interaction-vertices::1-starting-point-fermion-mass-matrices::b1,**1\. Starting point: fermion mass matrices**,False,,0,0,True,0.16,False,False,False,0.3,0,"δ-geometry, δ, ∑, adjacency-weighted spectral overlap, adjacency-weighted",Bk940ff,
GEN0-130,genesis-0/feynman-rules-interaction-vertices::2-diagonalization-gives-flavor-mixing-matrices::b1,**2\. Diagonalization gives flavor mixing matrices**,False,,0,0,False,0.0,False,False,True,0.0,0,Left-unitary,Bk570fe,"definitive, low-uncertainty"
GEN0-131,genesis-0/feynman-rules-interaction-vertices::2-diagonalization-gives-flavor-mixing-matrices::ckm::b1,**CKM:**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk459vb,"definitive, low-uncertainty"
GEN0-132,genesis-0/feynman-rules-interaction-vertices::2-diagonalization-gives-flavor-mixing-matrices::pmns::b1,**PMNS:**,False,,0,0,True,0.0,False,False,True,0.0,0,"differences in adjacency alignment, ν",Bk549ub,"definitive, low-uncertainty"
GEN0-133,genesis-0/feynman-rules-interaction-vertices::3-δ-higgs-alignment-defines-a-preferred-δ-basis::b1,**3\. δ-Higgs alignment defines a preferred δ-basis**,False,,0,0,True,0.16,False,False,True,0.0,0,"∑, Ξ, master mixing structure, δ-mode, δ",Bk356vd,"definitive, low-uncertainty"
GEN0-134,genesis-0/feynman-rules-interaction-vertices::4-core-igsoa-result-mixing-overlap-of-δ-higgs-vacuum-with-adjacency-eigenbasis::b1,**4\. Core IGSOA Result: Mixing \= overlap of δ-Higgs vacuum with adjacency eigenbasis**,False,,0,0,True,0.0,False,False,True,0.0,0,"how fermion family a couples to δ-Higgs, δ, δ-Higgs, ∑, δ-direction",Bk262lh,"definitive, low-uncertainty"
GEN0-135,genesis-0/feynman-rules-interaction-vertices::5-compact-formal-relation-δ-higgs-mixing::b1,**5\. Compact formal relation: δ-Higgs → mixing**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, δ-vacuum, Theorem, ν, ∑",Bk383eb,"definitive, low-uncertainty"
GEN0-136,genesis-0/feynman-rules-interaction-vertices::6-why-quark-mixing-is-small-but-lepton-mixing-is-large::quarks::b1,**Quarks:**,False,,0,0,False,0.0,False,False,True,0.0,0,"≈, similar adjacency subspaces, down-type, up-type",Bk889ta,"definitive, low-uncertainty"
GEN0-137,genesis-0/feynman-rules-interaction-vertices::6-why-quark-mixing-is-small-but-lepton-mixing-is-large::leptons::b1,**Leptons:**,False,,0,0,True,0.0,False,False,True,0.0,0,"IGSOA, ν, different adjacency topologies, δ-modes, δ",Bk687na,"definitive, low-uncertainty"
GEN0-138,genesis-0/feynman-rules-interaction-vertices::7-simple-analytic-approximation::b1,**7\. Simple analytic approximation**,False,,0,0,True,0.16,False,False,True,0.0,0,"≈, ν, δ, δ-mode",Bk407wt,"definitive, low-uncertainty"
GEN0-139,genesis-0/feynman-rules-interaction-vertices::8-boxed-version-for-the-white-paper::b1,**8\. Boxed version for the White Paper**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, δ-Higgs, ν, ∑, →",Bk868mb,"definitive, low-uncertainty"
GEN0-140,genesis-0/feynman-rules-interaction-vertices::if-you-want-next::b3,**If you want next:**,False,,0,0,False,0.16,False,False,True,0.0,0,,Bk197cg,"definitive, low-uncertainty"
GEN0-141,genesis-0/feynman-rules-interaction-vertices::if-you-want-next::a-full-δ-standard-model-chapter-tying-all-of-this-in-one-place::b1,**✔ A full “δ-Standard-Model” chapter tying all of this in one place**,False,,0,0,False,0.0,False,True,False,0.5,0,,Bk593wd,ambiguous
GEN0-142,genesis-0/feynman-rules-interaction-vertices::if-you-want-next::a-full-δ-standard-model-chapter-tying-all-of-this-in-one-place::you-said::b1,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"→, δ-Hessian, δ",Bk523hm,"definitive, low-uncertainty"
GEN0-143,genesis-0/feynman-rules-interaction-vertices::if-you-want-next::a-full-δ-standard-model-chapter-tying-all-of-this-in-one-place::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk957bt,"definitive, low-uncertainty"
GEN0-144,genesis-0/feynman-rules-interaction-vertices::δ-hessian-δ-boson-mass-tower-369-fractal-shells::b1,**δ-Hessian → δ-Boson Mass Tower → 3–6–9 Fractal Shells**,False,,0,0,True,0.16,False,False,True,0.0,0,"Deviational Geometry, Deviation, IGSOA, δ, The δ-Boson Mass Tower",Bk961ts,"definitive, low-uncertainty"
GEN0-145,genesis-0/feynman-rules-interaction-vertices::i-δ-hessian-recap::b1,**I. δ-Hessian Recap**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ, γ, Ξ, mass matrix of all δ-bosons, δ-Higgs",Bk039ft,"definitive, low-uncertainty"
GEN0-146,genesis-0/feynman-rules-interaction-vertices::ii-physical-modes-radial-vs-orthogonal::1-radial-δ-higgs-boson::b1,**1\. Radial δ-Higgs boson**,False,,0,0,True,0.16,True,False,False,0.6,0,"δ, the δ-Higgs scalar, λ, δ-Higgs, δv",Bk308pl,conflicted
GEN0-147,genesis-0/feynman-rules-interaction-vertices::ii-physical-modes-radial-vs-orthogonal::2-orthogonal-δ-boson-tower::b1,**2\. Orthogonal δ-boson tower**,False,,0,0,True,0.0,False,False,True,0.0,0,"Ξ, δ, γ, eigen-spectrum, δ-boson",Bk664am,"definitive, low-uncertainty"
GEN0-148,genesis-0/feynman-rules-interaction-vertices::iii-structure-of-the-adjacency-hessian-ξmnxi-mnξmn::b1,**III. Structure of the Adjacency Hessian Ξmn\\Xi\_{mn}Ξmn​**,False,,0,0,True,0.0,False,False,True,0.0,0,"Ξ, δ-geometry, Adjacency, δ, δ-Hessian",Bk757aa,"definitive, low-uncertainty"
GEN0-149,genesis-0/feynman-rules-interaction-vertices::iv-δ-boson-mass-tower::b1,**IV. δ-Boson Mass Tower**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δ-boson, δ-bosons, →, λ",Bk198tm,"definitive, low-uncertainty"
GEN0-150,genesis-0/feynman-rules-interaction-vertices::v-connection-to-shell-degeneracies-2-8-18-32::b1,"**V. Connection to Shell Degeneracies (2, 8, 18, 32, …)**",False,,0,0,True,0.0,True,False,False,0.6,0,"δ, δ-fractal curvature, δ-fractal, δ-Higgs, δ-mode",Bk969tm,conflicted
GEN0-151,genesis-0/feynman-rules-interaction-vertices::v-connection-to-shell-degeneracies-2-8-18-32::δ-boson-tower-δ-hessian-eigenvalues-grouped-by-2-8-18-32::b1,"**δ-Boson Tower \= (δ-Hessian eigenvalues grouped by 2, 8, 18, 32 …)**",False,,0,0,True,0.16,False,False,True,0.0,0,"δ-geometry, δ, core connection",Bk517tt,"definitive, low-uncertainty"
GEN0-152,genesis-0/feynman-rules-interaction-vertices::vi-how-the-369-structure-emerges-from-the-δ-hessian::b1,**VI. How the 3–6–9 Structure Emerges from the δ-Hessian**,False,,0,0,True,0.0,False,False,True,0.0,0,"Ξ, δ, λ, γ, direct geometric consequence",Bk977ie,"definitive, low-uncertainty"
GEN0-153,genesis-0/feynman-rules-interaction-vertices::vii-how-this-becomes-sm-family-structure::b1,**VII. How This Becomes SM Family Structure**,False,,0,0,True,0.0,False,False,True,0.0,0,"ν, ↔, δ, δ-boson, δ-bosons",Bk601tb,"definitive, low-uncertainty"
GEN0-154,genesis-0/feynman-rules-interaction-vertices::viii-the-clean-white-paper-summary::b1,**VIII. The Clean White-Paper Summary**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, δ-adjacency, δ-boson, λ, γ",Bk312bm,
GEN0-155,genesis-0/feynman-rules-interaction-vertices::ix-final-conceptual-slogan::b1,**IX. Final conceptual slogan**,False,,0,0,True,0.16,False,False,True,0.0,0,"δ-geometry, δ, δ-Hessian, the δ-Hessian, δ-boson",Bk335th,"definitive, low-uncertainty"
GEN0-156,genesis-0/feynman-rules-interaction-vertices::if-you-want-next::the-δ-standard-model-lagrangian-built-from-this-structure::b1,**✔ The δ-standard-model Lagrangian built from this structure**,False,,0,0,False,0.0,False,True,False,0.5,0,,Bk577wo,ambiguous
GEN0-157,genesis-0/tri-unity-theorem-equivalence-of::tri-unity-theorem-equivalence-of-δ-φ-π::objects-primitives::b1,**Objects / primitives**,False,,0,0,True,0.0,False,False,True,0.0,0,"Meta-Time, Foundation Layer, Projection, Deviation, δ",Bk255wt,"definitive, low-uncertainty"
GEN0-158,genesis-0/tri-unity-theorem-equivalence-of::tri-unity-theorem-equivalence-of-δ-φ-π::axioms-used-minimal::b1,**Axioms used (minimal)**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, Φ, Meta-Genesis, Meta-Time, Adjacency",Bk001a,"A2, A1, A3"
GEN0-159,genesis-0/tri-unity-theorem-equivalence-of::theorem-tri-unity::b1,**Theorem (Tri-Unity)**,False,,0,0,True,0.16,True,False,False,0.7,0,"Π, δ, Φ, Foundation Layer, three equivalent presentations of one underlying causal engine",Bk001a,"A1, A3, conflicted"
GEN0-160,genesis-0/tri-unity-theorem-equivalence-of::proof-equivalence::step-0-setup-the-core-triangle::b1,**Step 0\. Setup: the core triangle**,False,,0,0,True,0.08,False,False,True,0.0,0,"Φ, →, Deviation, Ψ, δ",Bk001a,"A1, A3, definitive, low-uncertainty"
GEN0-161,genesis-0/tri-unity-theorem-equivalence-of::proof-equivalence::step-1-1-2-δ-generator-uniquely-induces-φ::b1,**Step 1\. (1 ⇒ 2): δ-generator uniquely induces Φ**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, Ψ, Π, defined as the unique closure",Bk002a,"A2, definitive, low-uncertainty"
GEN0-162,genesis-0/tri-unity-theorem-equivalence-of::proof-equivalence::step-2-2-3-φ-generator-uniquely-induces-πs-image::b1,**Step 2\. (2 ⇒ 3): Φ-generator uniquely induces Π’s image**,False,,0,0,True,0.0,False,False,False,0.3,0,"Π, Φ, faithful on Φ-content, Π-generator, Φ-structure",Bk003a,A3
